award_id,agency_name,sub_agency,action_date,mod_date,mod_number,fed_obligate,covid_outlay,covid_obligate,covid_code,n_code,recipient,city,state,place_zip,non_profit,hospital_flag,naics_description,award_type,award_desc,permalink,file
15B31620FVB130188,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-20,2020-04-21T11:42:58Z,0,15000,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,295900007,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,INSIDE MEDICAL APRIL 2020,https://www.usaspending.gov/award/CONT_AWD_15B31620FVB130188_1540_DJBP031600000019_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B11420FVB230007,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-20,2020-04-20T15:56:46Z,0,410000,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"NAPHCARE, INC. LARGE BUSINESS OFF-SITE MEDICAL SERVICES FOR INMATES (APRIL 1, 2020 THRU APRIL 30, 2020)",https://www.usaspending.gov/award/CONT_AWD_15B11420FVB230007_1540_15B11418D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B31620FVB130187,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-20,2020-04-21T11:29:01Z,0,15000,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,295900007,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,INSIDE MEDICAL MARCH 2020,https://www.usaspending.gov/award/CONT_AWD_15B31620FVB130187_1540_DJBP031600000019_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B31819FUB220013,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-18,2020-04-18T18:29:25Z,P00006,7558.48,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,354425001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,FCI ALICEVILLE MEDICAL SERVICES BPA INPATIENT AND OUTPATIENT SERVICES.,https://www.usaspending.gov/award/CONT_AWD_15B31819FUB220013_1540_15B31818D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
HT001418F0454,DEPARTMENT OF DEFENSE (DOD),DEFENSE HEALTH AGENCY (DHA),2020-04-17,2020-04-17T11:00:26Z,P00009,123417.6,NA,-378455.44,N|Q,2,"DISTINCTIVE HEALTH SPECTRUM CARE JV, LLC",BOWIE,MD,208890002,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,MRI TECHNOLOGIST SERVICES,https://www.usaspending.gov/award/CONT_AWD_HT001418F0454_9700_HT005018D0029_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
HT001418F0458,DEPARTMENT OF DEFENSE (DOD),DEFENSE HEALTH AGENCY (DHA),2020-04-17,2020-04-17T10:13:29Z,P00016,0,70601.99,179965.98,N|Q,2,DILLIGAS CORP,SAN ANTONIO,TX,208895628,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,RESPIRATORY THERAPIST,https://www.usaspending.gov/award/CONT_AWD_HT001418F0458_9700_HT005018D0014_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
FA442719F0004,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,2020-04-17,2020-05-04T12:54:29Z,P00006,0,NA,-148951.29,N|Q,2,"DEPENDABLE HEALTH SERVICES, INC.",SAN ANTONIO,TX,945350001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,DHA PHYSICIAN SERVICES. COVID-19,https://www.usaspending.gov/award/CONT_AWD_FA442719F0004_9700_HT005018D0009_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B21319FUB210004,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T08:32:17Z,P00002,-70408.16,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,179540700,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,TO CANCEL 70408.16,https://www.usaspending.gov/award/CONT_AWD_15B21319FUB210004_1540_DJBP021300000014_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B61620FVB210001,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T12:22:09Z,P00003,15000,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B61620FVB210001_1540_DJBP061600000063_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B51620FVB210001,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-20T15:05:37Z,P00004,6236.82,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760631790,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,MEDICAL TRIPS FOR THE MONTH OF OCTOBER 2019,https://www.usaspending.gov/award/CONT_AWD_15B51620FVB210001_1540_DJBP051600000026_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B30119FUB230014,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T14:16:43Z,P00001,31663.46,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,303150004,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"COMPREHENSIVE MEDICAL SERVICES -  OFF SITE: (IN&OUT PATIENT FACILITY, PHYSICIAN AND EMS SERVICE) SEPTEMBER 2019",https://www.usaspending.gov/award/CONT_AWD_15B30119FUB230014_1540_DJBP030100000055_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
HT001419F0235,DEPARTMENT OF DEFENSE (DOD),DEFENSE HEALTH AGENCY (DHA),2020-04-17,2020-04-17T09:29:04Z,P00005,0,37319.4,-1393602.38,N,1,GIAMED ALLIANCE JV LLC,FORT LAUDERDALE,FL,220421115,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,ADULT SOCIAL WORKER,https://www.usaspending.gov/award/CONT_AWD_HT001419F0235_9700_HT005018D0031_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B30119FUB130119,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T14:14:04Z,P00001,2080,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,303155705,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"COMPREHENSIVE MEDICAL SERVICES, ON-SITE MEDICAL SERVICES FOR INMATE POPULATION AT USP ATLANTA FOR THE MONTH OF JULY 2019.",https://www.usaspending.gov/award/CONT_AWD_15B30119FUB130119_1540_DJBP030100000055_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B30120FVB130001,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T14:18:55Z,P00001,1040,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,303150004,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"COMPREHENSIVE MEDICAL SERVICES, ON-SITE MEDICAL SERVICES FOR INMATE POPULATION AT USP ATLANTA FOR THE MONTH OF OCTOBER 2019.  IAW FAR 52.232-18, AVAILABILITY OF FUNDS APPLIES",https://www.usaspending.gov/award/CONT_AWD_15B30120FVB130001_1540_DJBP030100000055_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B11919PUB210153,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T10:31:24Z,P00007,671.43,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,263515000,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,COMPREHENSIVE MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B11919PUB210153_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B30119FUB230012,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T14:15:24Z,P00001,212332.79,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,303155705,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"COMPREHENSIVE MEDICAL SERVICES -  OFF SITE: (IN&OUT PATIENT FACILITY, PHYSICIAN AND EMS SERVICE) JULY 2019",https://www.usaspending.gov/award/CONT_AWD_15B30119FUB230012_1540_DJBP030100000055_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
FA486119FA039,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,2020-04-17,2021-02-19T16:14:36Z,P00003,301017.6,NA,19622.4,N|Q,2,MATRIX PROVIDERS INC.,DENVER,CO,891917062,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,FUND OPTION YEAR 1,https://www.usaspending.gov/award/CONT_AWD_FA486119FA039_9700_HT005018D0034_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
N6264919P0365,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,2020-04-17,2020-04-17T00:42:47Z,P00001,-34272,NA,NA,Q,1,"CHAMPOUX, TIFFANY A.",HESPERIA,CA,NA,FALSE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,RN REFERRAL MANAGER,https://www.usaspending.gov/award/CONT_AWD_N6264919P0365_9700_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B41020FVB230005,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T15:37:06Z,P00003,230.8,NA,NA,Q,1,"AMERICAN CORRECTIONAL HEALTHCARE, INC.",GRANBURY,TX,539360001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR FCI OXFORD DECEMBER  FY-20,https://www.usaspending.gov/award/CONT_AWD_15B41020FVB230005_1540_15B41019D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B30120FVB230002,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T14:22:27Z,P00001,12985.54,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,303150004,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"COMPREHENSIVE MEDICAL SERVICES - OFF SITE: (IN&OUT PATIENT FACILITY, PHYSICIAN AND EMS SERVICE) NOVEMBER 2019",https://www.usaspending.gov/award/CONT_AWD_15B30120FVB230002_1540_DJBP030100000055_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B51620FVB210012,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-20T15:02:30Z,P00002,12060.48,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760631790,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,MEDICAL TRIPS FOR THE MONTH OF JANUARY 2020,https://www.usaspending.gov/award/CONT_AWD_15B51620FVB210012_1540_DJBP051600000026_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
FA486119FA214,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,2020-04-17,2021-02-19T16:14:36Z,P00001,144000,NA,1304242.2,N|Q,2,"ENTERPRISE RESOURCE PLANNING INTERNATIONAL, LLC",LAUREL,MD,891917063,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,MODIFICATION TO ADD CLIN FOR INCENTIVE,https://www.usaspending.gov/award/CONT_AWD_FA486119FA214_9700_HT005018D0019_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
W91YTZ19F0250,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,2020-04-17,2020-04-17T14:35:07Z,P00003,-335988.61,NA,5661.44,N,1,MATRIX PROVIDERS INC.,DENVER,CO,313142116,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,NP/PAS FOR SRP,https://www.usaspending.gov/award/CONT_AWD_W91YTZ19F0250_9700_HT005018D0034_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B30220PUB210070,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T15:49:19Z,0,6995.98,NA,NA,Q,1,"GYNECOLOGY AND OBSTETRICS ASSOCIATES OF TALLAHASSEE, PLLC",TALLAHASSEE,FL,323084622,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,MINT PROGRAM FCC COLEMAN,https://www.usaspending.gov/award/CONT_AWD_15B30220PUB210070_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B30120FVB230004,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T14:24:54Z,P00001,54474.29,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,303150004,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"COMPREHENSIVE MEDICAL SERVICES - OFF SITE: (IN&OUT PATIENT FACILITY, PHYSICIAN AND EMS SERVICE) JANUARY 2020  IAW FAR 52.232-18, AVAILABILITY OF FUNDS APPLIES",https://www.usaspending.gov/award/CONT_AWD_15B30120FVB230004_1540_DJBP030100000055_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B10120FVB210010,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T16:19:03Z,P00001,40000,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,DECEMBER 2019 OUTSIDE MEDICAL,https://www.usaspending.gov/award/CONT_AWD_15B10120FVB210010_1540_DJBP010100000041_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B30220PTB210057,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T15:45:11Z,0,4789.98,NA,NA,Q,1,"GYNECOLOGY AND OBSTETRICS ASSOCIATES OF TALLAHASSEE, PLLC",TALLAHASSEE,FL,323084622,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,MINT PROGRAM FCC COLEMAN,https://www.usaspending.gov/award/CONT_AWD_15B30220PTB210057_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B30120FVB130038,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T14:20:39Z,P00001,3631.05,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,303150004,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"COMPREHENSIVE MEDICAL SERVICES, ON-SITE MEDICAL SERVICES FOR INMATE POPULATION AT USP ATLANTA FOR THE MONTH OF JANUARY 2020.  IAW FAR 52.232-18, AVAILABILITY OF FUNDS APPLIES",https://www.usaspending.gov/award/CONT_AWD_15B30120FVB130038_1540_DJBP030100000055_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B51620FVB210017,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-20T15:06:33Z,P00003,38041.58,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760631790,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,MEDICAL TRIPS FOR THE MONTH OF FEBRUARY 2020,https://www.usaspending.gov/award/CONT_AWD_15B51620FVB210017_1540_DJBP051600000026_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B51620FVB210022,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-20T15:02:09Z,P00001,2201.18,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760631790,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,MEDICAL TRIPS FOR THE MONTH OF MARCH 2020,https://www.usaspending.gov/award/CONT_AWD_15B51620FVB210022_1540_DJBP051600000026_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B12120PVB250267,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-21T10:15:59Z,0,169495.09,NA,NA,Q,1,PRESTON MEMORIAL HOSPITAL CORPORATION,KINGWOOD,WV,265371141,TRUE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,CATASTROPHIC SERVICES FOR INMATES INCARCERATED AT FCC HAZELTON.,https://www.usaspending.gov/award/CONT_AWD_15B12120PVB250267_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B41020FVB230007,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-17T16:21:11Z,P00001,9371.2,NA,NA,Q,1,"AMERICAN CORRECTIONAL HEALTHCARE, INC.",GRANBURY,TX,539360001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR FCI OXFORD JANUARY  FY-20,https://www.usaspending.gov/award/CONT_AWD_15B41020FVB230007_1540_15B41019D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B12120PVB250268,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-17,2020-04-21T10:14:49Z,0,117090.76,NA,NA,Q,1,PRESTON MEMORIAL HOSPITAL CORPORATION,KINGWOOD,WV,265371141,TRUE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,CATASTROPHIC SERVICES FOR INMATES INCARCERATED AT FCC HAZELTON.,https://www.usaspending.gov/award/CONT_AWD_15B12120PVB250268_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
W91YTZ20F0147,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,2020-04-17,2020-04-17T13:21:23Z,0,784314.6,NA,-71520.32,N,1,MAGNIFICUS CORPORATION,LANHAM,MD,422235349,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,CERTIFIED REGISTERED NURSE ANESTHETIST,https://www.usaspending.gov/award/CONT_AWD_W91YTZ20F0147_9700_HT005018D0033_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B11118PTB230020,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-16,2020-04-16T10:37:42Z,P00010,46385.66,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,"COMPREHENSIVE MEDICAL SERVICES FOR INMATES AT THE FEDERAL CORRECTIONAL INSTITUTION LOCATED IN MEMPHIS, TN",https://www.usaspending.gov/award/CONT_AWD_15B11118PTB230020_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
W91YTZ18F0031,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,2020-04-16,2020-04-16T08:50:31Z,P00011,0,19108.25,-140419.29,N,1,"CONCENTRIC METHODS, LLC",MANASSAS,VA,401219001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,PEDIATRICIAN,https://www.usaspending.gov/award/CONT_AWD_W91YTZ18F0031_9700_HT005018D0017_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
FA442719F0003,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,2020-04-16,2020-05-04T12:51:32Z,P00008,0,NA,-120192.42,N|Q,2,"ENTERPRISE RESOURCE PLANNING INTERNATIONAL, LLC",LAUREL,MD,945350001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,ANCILLARY SERVICES. COVID-19,https://www.usaspending.gov/award/CONT_AWD_FA442719F0003_9700_HT005018D0019_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B21319FUB210004,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-16,2020-04-17T08:34:29Z,P00003,165.68,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,179540700,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,TO ADD 165.68,https://www.usaspending.gov/award/CONT_AWD_15B21319FUB210004_1540_DJBP021300000014_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B11320FVB210001,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-16,2020-04-16T13:10:59Z,P00003,-9528.93,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,265071201,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR FCI MORGANTOWN -  OCT 2019,https://www.usaspending.gov/award/CONT_AWD_15B11320FVB210001_1540_15B11319D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
HT001419F0231,DEPARTMENT OF DEFENSE (DOD),DEFENSE HEALTH AGENCY (DHA),2020-04-16,2020-04-16T15:09:18Z,P00011,0,408080.91,6262790.95,N|Q,2,"POTOMAC HEALTHCARE SOLUTIONS, LLC",WOODBRIDGE,VA,208890002,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,OPERATING ROOM SURGICAL TECHNICIANS,https://www.usaspending.gov/award/CONT_AWD_HT001419F0231_9700_HT005018D0023_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B12220FVB230003,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-16,2020-04-16T06:54:39Z,P00007,569.45,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,460325631,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR THE MONTH OF OCTOBER  PENDING FUNDS AVAILABILITY,https://www.usaspending.gov/award/CONT_AWD_15B12220FVB230003_1540_15B12219D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B31120FVB230002,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-16,2020-04-16T13:52:10Z,P00001,17299.99,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,460325631,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B31120FVB230002_1540_15B31119D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B11320FVB210005,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-16,2020-04-16T13:11:28Z,P00008,59.02,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,265071201,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR FCI MORGANTOWN - NOV  2019,https://www.usaspending.gov/award/CONT_AWD_15B11320FVB210005_1540_15B11319D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B12220FVB230010,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-16,2020-04-16T07:04:51Z,P00008,1238.89,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,460325631,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR THE MONTH OF NOVEMBER  PENDING FUNDS AVAILABILITY,https://www.usaspending.gov/award/CONT_AWD_15B12220FVB230010_1540_15B12219D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
15B31120FVB230004,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-04-16,2020-04-16T13:52:27Z,P00001,56615.64,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,460325631,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B31120FVB230004_1540_15B31119D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_3.csv
